business_prob,popup,survey
0.0003939181,0,0
0.0002870389,0,0
0.1760233566,1,1
0.0000000000,0,0
0.0006441598,0,0
0.0002390530,0,0
0.0000433804,0,0
0.1193634132,1,1
0.0000000000,0,0
0.0498742484,0,0
0.0756841797,0,0
0.0000077256,0,0
0.0001621803,0,0
0.0002525552,0,0
0.0085542911,0,0
0.1581129498,1,1
0.0000664556,0,0
0.0141979076,0,0
0.0208031062,0,0
0.1541231380,1,1
0.0984144884,1,1
0.0003517943,0,0
0.0454155321,0,0
0.0000000000,0,0
0.0301323545,0,0
0.0000077256,0,0
0.0001981292,0,0
0.0000997681,0,0
0.1465887491,1,1
0.0001621803,0,0
0.0000077256,0,0
0.0015071868,0,0
0.2973082821,1,1
0.0021780574,0,0
0.1464280737,1,1
0.1181980261,1,1
0.0012660691,0,0
0.0000997681,0,0
0.0001621803,0,0
0.0039412792,0,0
0.2857495384,1,1
0.0000433804,0,0
0.0013032277,0,0
0.0000997681,0,0
0.0694315698,0,0
0.0000000000,0,0
0.0120371331,0,0
0.0001621803,0,0
0.0000997681,0,0
0.0002917602,0,0
0.0094667047,0,0
0.0144088640,0,0
0.0282636053,0,0
0.0036052046,0,0
0.0011587202,0,0
0.0001981292,0,0
0.1298314021,1,1
0.3982212271,1,1
0.0000433804,0,0
0.0230418725,0,0
0.0413731111,0,0
0.0774281775,0,0
0.0000433804,0,0
0.0020221040,0,0
0.0809418563,0,0
0.1776421543,1,1
0.0210210177,0,0
0.0006956735,0,0
0.0006956735,0,0
0.0016408490,0,0
0.0009667490,0,0
0.0005442383,0,0
0.1602653215,1,1
0.0006509940,0,0
0.0861176703,0,0
0.0000997681,0,0
0.2170260630,1,1
0.0002525552,0,0
0.0000000000,0,0
0.0001981292,0,0
0.0009323813,0,0
0.0256754704,0,0
0.0014116710,0,0
0.0000997681,0,0
0.0604586652,0,0
0.0033354647,0,0
0.0020221040,0,0
0.0969359096,1,1
0.0763450375,0,0
0.1111136339,1,1
0.2435050696,1,1
0.0659448526,0,0
0.0000000000,0,0
0.0006956735,0,0
0.0000664556,0,0
0.3086130810,1,1
0.1325500419,1,1
0.0010766542,0,0
0.0000000000,0,0
0.0168515220,0,0
0.0016699938,0,0
0.0027193771,0,0
0.1476947430,1,1
0.7676492122,1,1
0.0000410381,0,0
0.1990575989,1,1
0.0073762208,0,0
0.0126466817,0,0
0.0177958082,0,0
0.0000077256,0,0
0.1158595138,1,1
0.0001621803,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0684076024,0,0
0.0341687367,0,0
0.0004198815,0,0
0.0000000000,0,0
0.3071479401,1,1
0.0826513635,0,0
0.1010257744,1,1
0.0007944801,0,0
0.0003095043,0,0
0.1345548423,1,1
0.1331108649,1,1
0.0495744337,0,0
0.0338378017,0,0
0.0020221040,0,0
0.0179795479,0,0
0.2007231082,1,1
0.0000000000,0,0
0.0015228042,0,0
0.0000997681,0,0
0.0086930402,0,0
0.0007944801,0,0
0.0733427359,0,0
0.0001621803,0,0
0.0317753779,0,0
0.0018408746,0,0
0.0002260626,0,0
0.0084135637,0,0
0.0888732418,1,0
0.0777529359,0,0
0.0001332409,0,0
0.1212436401,1,1
0.0002390530,0,0
0.0024877195,0,0
0.1196962265,1,1
0.0001981292,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0001646564,0,0
0.0000997681,0,0
0.0002035972,0,0
0.0004194684,0,0
0.1631333850,1,1
0.0002111383,0,0
0.0001308508,0,0
0.0005195366,0,0
0.0028906978,0,0
0.0250973676,0,0
0.0000433804,0,0
0.0000664556,0,0
0.0038320310,0,0
0.0000999284,0,0
0.0200502330,0,0
0.0001843879,0,0
0.0001456074,0,0
0.2215536260,1,1
0.0688652155,0,0
0.0066159730,0,0
0.0000664556,0,0
0.4881785764,1,1
0.0000664556,0,0
0.0515460979,0,0
0.0000997681,0,0
0.0000077256,0,0
0.0122934456,0,0
0.0002525552,0,0
0.0003584623,0,0
0.0000997681,0,0
0.1702220120,1,1
0.0004454318,0,0
0.0269302756,0,0
0.0003939181,0,0
0.0000664556,0,0
0.2125154653,1,1
0.1249698560,1,1
0.0000664556,0,0
0.0001621803,0,0
0.0095665122,0,0
0.0770166377,0,0
0.0349818894,0,0
0.0001621803,0,0
0.0339202879,0,0
0.0001621803,0,0
0.6998228911,1,1
0.0001621803,0,0
0.0023901221,0,0
0.0000077256,0,0
0.0192018905,0,0
0.0000997681,0,0
0.3095189635,1,1
0.0001981292,0,0
0.0990350270,1,1
0.0001981292,0,0
0.0000000000,0,0
0.0980599407,1,1
0.0007627079,0,0
0.1817789048,1,1
0.0000433804,0,0
0.1610927783,1,1
0.0000664556,0,0
0.0000000000,0,0
0.0699765002,0,0
0.5821084219,1,1
0.1310872150,1,1
0.0001621803,0,0
0.0105153886,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0007944801,0,0
0.0090806018,0,0
0.0000000000,0,0
0.0456494991,0,0
0.1218629532,1,1
0.0135973701,0,0
0.1104197666,1,1
0.0322000964,0,0
0.0000433804,0,0
0.0002516129,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0095244976,0,0
0.1591796687,1,1
0.3118235803,1,1
0.0010208190,0,0
0.1080213565,1,1
0.0001621803,0,0
0.0035765634,0,0
0.2097393122,1,1
0.0281320117,0,0
0.1649505373,1,1
0.0000997681,0,0
0.0057240387,0,0
0.0001621803,0,0
0.1356756745,1,1
0.0033354647,0,0
0.0020221040,0,0
0.0000997681,0,0
0.0000077256,0,0
0.0001621803,0,0
0.0001357170,0,0
0.0057810029,0,0
0.0000000000,0,0
0.0011629701,0,0
0.0090767895,0,0
0.1285847108,1,1
0.0002525552,0,0
0.0215560561,0,0
0.0000433804,0,0
0.0000077256,0,0
0.0558033402,0,0
0.0000000000,0,0
0.0045525360,0,0
0.0010229036,0,0
0.0090440472,0,0
0.0002335850,0,0
0.1299035741,1,1
0.2356421975,1,1
0.0133252630,0,0
0.0001621803,0,0
0.1634947148,1,1
0.0607200428,0,0
0.0000000000,0,0
0.0000000000,0,0
0.1408289985,1,1
0.0001332409,0,0
0.0741968664,0,0
0.0000000000,0,0
0.1160339017,1,1
0.1387698185,1,1
0.7037341265,1,1
0.0000077256,0,0
0.0000077256,0,0
0.2268541778,1,1
0.2621637671,1,1
0.0446229256,0,0
0.1275910276,1,1
0.0006849251,0,0
0.0000664556,0,0
0.0710693663,0,0
0.0000000000,0,0
0.0000077256,0,0
0.7544199320,1,1
0.2302238648,1,1
0.1588827563,1,1
0.1418642481,1,1
0.0016515457,0,0
0.0001621803,0,0
0.0888320149,1,0
0.0000000000,0,0
0.1269442612,1,1
0.0397348302,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0920564987,1,0
0.0001332409,0,0
0.0115510256,0,0
0.2597922576,1,1
0.0318315215,0,0
0.0000000000,0,0
0.0006956735,0,0
0.0636394822,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0009468268,0,0
0.0000077256,0,0
0.0000664556,0,0
0.0610037096,0,0
0.2320345559,1,1
0.0014450505,0,0
0.1655366127,1,1
0.0000664556,0,0
0.0631142642,0,0
0.0486257254,0,0
0.0002035972,0,0
0.0018408746,0,0
0.0016699938,0,0
0.0002525552,0,0
0.0000077256,0,0
0.0002525552,0,0
0.0001746578,0,0
0.1637216579,1,1
0.0013480491,0,0
0.1709446984,1,1
0.1997751581,1,1
0.0050061825,0,0
0.0323623713,0,0
0.0000997681,0,0
0.0055614420,0,0
0.0001815563,0,0
0.1515680696,1,1
0.0895193238,1,0
0.1508873612,1,1
0.0537749490,0,0
0.0001621803,0,0
0.0027193771,0,0
0.0000000000,0,0
0.4340053917,1,1
0.1115941620,1,1
0.0011587202,0,0
0.0018408746,0,0
0.1872725795,1,1
0.0770762348,0,0
0.0871769873,1,0
0.0001746578,0,0
0.0000000000,0,0
0.0000433804,0,0
0.0024877195,0,0
0.0207757553,0,0
0.0000077256,0,0
0.0116919333,0,0
0.1651205402,1,1
0.0122871629,0,0
0.2278376136,1,1
0.1379299806,1,1
0.1245186491,1,1
0.0000000000,0,0
0.0691300959,0,0
0.0076552007,0,0
0.0008886330,0,0
0.2201903774,1,1
0.0015104562,0,0
0.0000000000,0,0
0.0140241645,0,0
0.0000000000,0,0
0.0003752019,0,0
0.0000077256,0,0
0.0002525552,0,0
0.0002692948,0,0
0.1141068278,1,1
0.1187708084,1,1
0.5218430477,1,1
0.0385442585,0,0
0.0000000000,0,0
0.0001332409,0,0
0.0000433804,0,0
0.1024312933,1,1
0.0570599782,0,0
0.0014252068,0,0
0.0028014143,0,0
0.0207679260,0,0
0.0004454318,0,0
0.0396065072,0,0
0.0000000000,0,0
0.0000433804,0,0
0.0000077256,0,0
0.0000000000,0,0
0.0162289673,0,0
0.0000997681,0,0
0.0582958524,0,0
0.0486107980,0,0
0.0001332409,0,0
0.0000997681,0,0
0.0031317102,0,0
0.0072115011,0,0
0.0798067088,0,0
0.0000997681,0,0
0.0003610181,0,0
0.0196563222,0,0
0.0001621803,0,0
0.0604823039,0,0
0.2168431874,1,1
0.0000997681,0,0
0.0005573696,0,0
0.3893416736,1,1
0.0900906385,1,0
0.6041286631,1,1
0.1260222689,1,1
0.0000077256,0,0
0.0007627079,0,0
0.0474737138,0,0
0.0078899262,0,0
0.0000433804,0,0
0.0095760568,0,0
0.0000077256,0,0
0.2890994311,1,1
0.2289848242,1,1
0.0122682915,0,0
0.3109165796,1,1
0.0007944801,0,0
0.1393581378,1,1
0.0001981292,0,0
0.0000997681,0,0
0.0004454318,0,0
0.0000433804,0,0
0.0000077256,0,0
0.0000000000,0,0
0.4819128583,1,1
0.0929457454,1,0
0.0000664556,0,0
0.1063417943,1,1
0.0002035972,0,0
0.0064454230,0,0
0.5847954852,1,1
0.0014336085,0,0
0.0000000000,0,0
0.0010208190,0,0
0.1120483789,1,1
0.0000077256,0,0
0.0014252068,0,0
0.2481094868,1,1
0.1629539242,1,1
0.1241624659,1,1
0.0002525552,0,0
0.0963674863,1,1
0.0070983134,0,0
0.3026193159,1,1
0.0000000000,0,0
0.0000433804,0,0
0.0180154240,0,0
0.3415738641,1,1
0.0117649930,0,0
0.0000000000,0,0
0.0083053019,0,0
0.0001621803,0,0
0.2018380298,1,1
0.0013480491,0,0
0.1078609629,1,1
0.0019971936,0,0
0.2631911296,1,1
0.0006383913,0,0
0.8505572866,1,1
0.0111716005,0,0
0.2298501630,1,1
0.2347631299,1,1
0.0265788355,0,0
0.0088790474,0,0
0.1454360190,1,1
0.0000000000,0,0
0.0199640462,0,0
0.0001621803,0,0
0.0002525552,0,0
0.2264057881,1,1
0.0003939181,0,0
0.0006589617,0,0
0.0006334114,0,0
0.0014450505,0,0
0.1358759098,1,1
0.0195608106,0,0
0.0000077256,0,0
0.1560227064,1,1
0.0000000000,0,0
0.0259942373,0,0
0.0204137238,0,0
0.0024360524,0,0
0.0002035972,0,0
0.1453353690,1,1
0.0611030568,0,0
0.0000000000,0,0
0.0806883581,0,0
0.2677308668,1,1
0.0009323813,0,0
0.1454058126,1,1
0.0000433804,0,0
0.0003705104,0,0
0.1126607051,1,1
0.0002815709,0,0
0.1177102439,1,1
0.8742179609,1,1
0.0710693663,0,0
0.0927051407,1,0
0.2753601845,1,1
0.3275953922,1,1
0.0832754686,0,0
0.0002035972,0,0
0.2803310084,1,1
0.0004454318,0,0
0.0027193771,0,0
0.0000000000,0,0
0.6001545746,1,1
0.0749304932,0,0
0.0000000000,0,0
0.0303072315,0,0
0.0359674693,0,0
0.0010293827,0,0
0.0001332409,0,0
0.0573543041,0,0
0.0002035972,0,0
0.0033046462,0,0
0.0000953950,0,0
0.0717611383,0,0
0.0016041882,0,0
0.0087919524,0,0
0.0000999284,0,0
0.0703638455,0,0
0.1836720516,1,1
0.5688246237,1,1
0.1287143449,1,1
0.2473743058,1,1
0.0004454318,0,0
0.0223971823,0,0
0.0545833223,0,0
0.0000433804,0,0
0.1265110319,1,1
0.0000433804,0,0
0.0006821395,0,0
0.0417393028,0,0
0.0868341649,0,0
0.0008335747,0,0
0.0948459661,1,1
0.0348016827,0,0
0.0765861391,0,0
0.0000000000,0,0
0.0374158997,0,0
0.0000077256,0,0
0.2251573704,1,1
0.0274745385,0,0
0.1063452599,1,1
0.0016041882,0,0
0.0024877195,0,0
0.0013996564,0,0
0.0000433804,0,0
0.0002035972,0,0
0.2405682890,1,1
0.0060898835,0,0
0.0001981292,0,0
0.0003584623,0,0
0.0003584623,0,0
0.0000997681,0,0
0.0137028282,0,0
0.1690132536,1,1
0.0002035972,0,0
0.0000000000,0,0
0.0014450505,0,0
0.0018775353,0,0
0.1084490276,1,1
0.0003844257,0,0
0.0020221040,0,0
0.3676258272,1,1
0.0937062442,1,0
0.0076552007,0,0
0.0000664556,0,0
0.0090557241,0,0
0.0013742477,0,0
0.0734592546,0,0
0.0594040916,0,0
0.0000077256,0,0
0.0256431258,0,0
0.0297927489,0,0
0.0037990547,0,0
0.0001332409,0,0
0.0024877195,0,0
0.0404872744,0,0
0.0315514654,0,0
0.0098930309,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0054409952,0,0
0.0000433804,0,0
0.0000000000,0,0
0.0002260626,0,0
0.1984234546,1,1
0.4566403424,1,1
0.0028410562,0,0
0.0027193771,0,0
0.0093645575,0,0
0.0000000000,0,0
0.0024742012,0,0
0.1333936056,1,1
0.0000433804,0,0
0.0000000000,0,0
0.0003705104,0,0
0.0172523012,0,0
0.0597075968,0,0
0.0826802484,0,0
0.0033046462,0,0
0.0000000000,0,0
0.0001621803,0,0
0.0000077256,0,0
0.0709228530,0,0
0.0430492402,0,0
0.0120457186,0,0
0.0060727159,0,0
0.2014697922,1,1
0.0000000000,0,0
0.0889068292,1,0
0.1220782960,1,1
0.1782172603,1,1
0.1410611152,1,1
0.0000000000,0,0
0.0394375607,0,0
0.0220071006,0,0
0.0000000000,0,0
0.0000997681,0,0
0.2380140891,1,1
0.3834514322,1,1
0.0000997681,0,0
0.0027193771,0,0
0.0064642142,0,0
0.0070717169,0,0
0.0076186461,0,0
0.0000997681,0,0
0.0002035972,0,0
0.0000000000,0,0
0.0011217101,0,0
0.1262565501,1,1
0.0120494999,0,0
0.0024877195,0,0
0.3592760877,1,1
0.1917900167,1,1
0.0160537255,0,0
0.1311238491,1,1
0.6297598809,1,1
0.0018408746,0,0
0.1175211917,1,1
0.0018408746,0,0
0.0414974950,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0000997681,0,0
0.0858709648,0,0
0.0000077256,0,0
0.1037994418,1,1
0.0116781601,0,0
0.0033354647,0,0
0.0074813187,0,0
0.0001981292,0,0
0.0827520409,0,0
0.0002035972,0,0
0.0077149541,0,0
0.0000997681,0,0
0.0024877195,0,0
0.0000664556,0,0
0.5111875777,1,1
0.0211017433,0,0
0.0027193771,0,0
0.0000000000,0,0
0.0733298620,0,0
0.1690906494,1,1
0.1338911399,1,1
0.0000000000,0,0
0.0028410562,0,0
0.0002943159,0,0
0.0004454318,0,0
0.1582516755,1,1
0.0000000000,0,0
0.0623116380,0,0
0.0001332409,0,0
0.3506881471,1,1
0.0422039603,0,0
0.0095244976,0,0
0.1029756388,1,1
0.0001621803,0,0
0.1349005500,1,1
0.0017085315,0,0
0.0300524709,0,0
0.0010447262,0,0
0.0017854176,0,0
0.1270505761,1,1
0.0147902145,0,0
0.3608865497,1,1
0.0001332409,0,0
0.0000000000,0,0
0.0267548881,0,0
0.0004194684,0,0
0.0425749992,0,0
0.2109161578,1,1
0.0016041882,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0077803709,0,0
0.1153568033,1,1
0.1092447362,1,1
0.0001332409,0,0
0.1856473317,1,1
0.0033130298,0,0
0.0002111383,0,0
0.0000997681,0,0
0.0000433804,0,0
0.1908709508,1,1
0.0338902754,0,0
0.0014450505,0,0
0.2118285739,1,1
0.0000000000,0,0
0.1061687095,1,1
0.0025336498,0,0
0.0051803839,0,0
0.1456025980,1,1
0.0954027429,1,1
0.1191995211,1,1
0.0034835256,0,0
0.0009723670,0,0
0.0018408746,0,0
0.1242117536,1,1
0.0568134094,0,0
0.0126458567,0,0
0.7433614231,1,1
0.0002390530,0,0
0.0001387089,0,0
0.0001332409,0,0
0.0208855045,0,0
0.3863682337,1,1
0.0000077256,0,0
0.0483624277,0,0
0.0434771764,0,0
0.0016699938,0,0
0.0005124661,0,0
0.0000664556,0,0
0.0016041882,0,0
0.0000077256,0,0
0.0105791152,0,0
0.0000077256,0,0
0.0240855147,0,0
0.0761775869,0,0
0.0000997681,0,0
0.0434834936,0,0
0.1393262816,1,1
0.0000664556,0,0
0.0002002725,0,0
0.1694092141,1,1
0.0000077256,0,0
0.0002880110,0,0
0.0000000000,0,0
0.0534630130,0,0
0.0000000000,0,0
0.0419028188,0,0
0.0000000000,0,0
0.2438744298,1,1
0.0920973728,1,0
0.2949839780,1,1
0.0157310031,0,0
0.0000077256,0,0
0.0058641561,0,0
0.0986261399,1,1
0.3500051447,1,1
0.0029821280,0,0
0.0000077256,0,0
0.0013032277,0,0
0.2729229536,1,1
0.0027193771,0,0
0.2810602707,1,1
0.0826020762,0,0
0.1634775013,1,1
0.0014116710,0,0
0.0000077256,0,0
0.2559454525,1,1
0.0975841102,1,1
0.1653788241,1,1
0.0115510256,0,0
0.0001621803,0,0
0.0001621803,0,0
0.0006956735,0,0
0.0000997681,0,0
0.0031161882,0,0
0.1777070639,1,1
0.0628873577,0,0
0.0027193771,0,0
0.0004198815,0,0
0.3685895058,1,1
0.0860966459,0,0
0.2020979757,1,1
0.0002390530,0,0
0.0056112815,0,0
0.0000000000,0,0
0.0567654140,0,0
0.0000000000,0,0
0.0196064348,0,0
0.0154601023,0,0
0.0000000000,0,0
0.0825427818,0,0
0.0184369087,0,0
0.0013162769,0,0
0.0000000000,0,0
0.0001332409,0,0
0.0660792001,0,0
0.0002035972,0,0
0.0001981292,0,0
0.0038577762,0,0
0.0002035972,0,0
0.0004454318,0,0
0.0000664556,0,0
0.1101578447,1,1
0.0000000000,0,0
0.0069103784,0,0
0.0472434634,0,0
0.1086338415,1,1
0.0596156238,0,0
0.0649297896,0,0
0.0550546597,0,0
0.0020221040,0,0
0.0034609516,0,0
0.0001621803,0,0
0.0293491621,0,0
0.0000664556,0,0
0.0000433804,0,0
0.2205125508,1,1
0.0000997681,0,0
0.0000000000,0,0
0.1619163363,1,1
0.0001621803,0,0
0.0000000000,0,0
0.1421439231,1,1
0.0000000000,0,0
0.0090069909,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0004194684,0,0
0.0872357853,1,0
0.1765728534,1,1
0.0391537246,0,0
0.1418493617,1,1
0.1954595916,1,1
0.0000000000,0,0
0.0869553074,0,0
0.2444923571,1,1
0.0268443570,0,0
0.0000000000,0,0
0.2052174935,1,1
0.0011217101,0,0
0.0079262316,0,0
0.3160135051,1,1
0.1215615510,1,1
0.0253075959,0,0
0.0045482475,0,0
0.0009220125,0,0
0.0544675517,0,0
0.0032647646,0,0
0.0002525552,0,0
0.0024877195,0,0
0.3053838582,1,1
0.0712973325,0,0
0.0000664556,0,0
0.0994734796,1,1
0.0031107962,0,0
0.0000000000,0,0
0.0769010728,0,0
0.0843296432,0,0
0.0467297741,0,0
0.0000997681,0,0
0.0001332409,0,0
0.1468108462,1,1
0.1291840671,1,1
0.0141446015,0,0
0.0126063817,0,0
0.0452892772,0,0
0.1222648215,1,1
0.0001387089,0,0
0.0438025838,0,0
0.0000433804,0,0
0.0024877195,0,0
0.2192103124,1,1
0.0033859282,0,0
0.0013636665,0,0
0.1542754457,1,1
0.1588767625,1,1
0.0023901221,0,0
0.0006956735,0,0
0.0007944801,0,0
0.2920931452,1,1
0.0703574563,0,0
0.2357490429,1,1
0.1069760291,1,1
0.0006769574,0,0
0.0946076748,1,0
0.0000000000,0,0
0.0000000000,0,0
0.0002260626,0,0
0.1201507369,1,1
0.1014340329,1,1
0.2046115240,1,1
0.0027193771,0,0
0.0000077256,0,0
0.3288516932,1,1
0.1852751553,1,1
0.0133252630,0,0
0.1830538652,1,1
0.0001981292,0,0
0.0006956735,0,0
0.1112485448,1,1
0.0001621803,0,0
0.0000664556,0,0
0.0051044627,0,0
0.5600625085,1,1
0.1891851755,1,1
0.0367427129,0,0
0.0001332409,0,0
0.1649896849,1,1
0.0000000000,0,0
0.0770051654,0,0
0.2354647664,1,1
0.0007627079,0,0
0.1478793603,1,1
0.2088286676,1,1
0.0525626042,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0000000000,0,0
0.1634788441,1,1
0.0001332409,0,0
0.0024877195,0,0
0.5443637135,1,1
0.3272014603,1,1
0.0000000000,0,0
0.0003262439,0,0
0.0000411984,0,0
0.0513543484,0,0
0.2141597374,1,1
0.0146190923,0,0
0.4787745293,1,1
0.0045482475,0,0
0.0249984356,0,0
0.0120541155,0,0
0.0024877195,0,0
0.0004454318,0,0
0.0000000000,0,0
0.0066443383,0,0
0.0076186461,0,0
0.0004454318,0,0
0.0000433804,0,0
0.0000433804,0,0
0.5275381351,1,1
0.0000077256,0,0
0.1093492947,1,1
0.0018775353,0,0
0.0099531101,0,0
0.0000000000,0,0
0.1489676635,1,1
0.0018775353,0,0
0.0048298890,0,0
0.0051289412,0,0
0.1438801202,1,1
0.0000000000,0,0
0.0000433804,0,0
0.2519008952,1,1
0.0367427129,0,0
0.0001584812,0,0
0.0000000000,0,0
0.0008898607,0,0
0.2341615201,1,1
0.0001287075,0,0
0.3305600488,1,1
0.0000997681,0,0
0.2109857987,1,1
0.0012737698,0,0
0.0007627079,0,0
0.0026093986,0,0
0.0015708087,0,0
0.0032137856,0,0
0.0361779274,0,0
0.0018408746,0,0
0.1095429629,1,1
0.0086352473,0,0
0.0014116710,0,0
0.0482018190,0,0
0.0000997681,0,0
0.0645227990,0,0
0.2011236500,1,1
0.2545959799,1,1
0.0013480491,0,0
0.0003359969,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0066228630,0,0
0.2194490664,1,1
0.0123083522,0,0
0.1183394409,1,1
0.0027193771,0,0
0.1536933416,1,1
0.0013227339,0,0
0.0027193771,0,0
0.0335438219,0,0
0.1862565439,1,1
0.0133252630,0,0
0.0900290242,1,0
0.0154774057,0,0
0.0262550450,0,0
0.0027193771,0,0
0.0002428022,0,0
0.1407011868,1,1
0.0085237144,0,0
0.0003584623,0,0
0.0687795159,0,0
0.0000000000,0,0
0.0002260626,0,0
0.0000000000,0,0
0.0007944801,0,0
0.0688263926,0,0
0.2500212733,1,1
0.0006956735,0,0
0.0002260626,0,0
0.0000000000,0,0
0.0015071868,0,0
0.0185216776,0,0
0.0977632411,1,1
0.0001691898,0,0
0.0046837315,0,0
0.0000000000,0,0
0.0075476609,0,0
0.0000664556,0,0
0.0002035972,0,0
0.0158872783,0,0
0.0949399515,1,1
0.0011636088,0,0
0.1105447164,1,1
0.0007627079,0,0
0.0001621803,0,0
0.0000000000,0,0
0.2994190468,1,1
0.0000000000,0,0
0.0000000000,0,0
0.0000000000,0,0
0.1688115527,1,1
0.0001287075,0,0
0.0000000000,0,0
0.0007837317,0,0
0.0589816381,0,0
0.1217195363,1,1
0.0112326545,0,0
0.0440667919,0,0
0.0016041882,0,0
0.0000077256,0,0
0.0000000000,0,0
0.1026364032,1,1
0.1752116383,1,1
0.0000000000,0,0
0.0532260284,0,0
0.0000433804,0,0
0.0000000000,0,0
0.1149451789,1,1
0.0000000000,0,0
0.0855706988,0,0
0.0052487613,0,0
0.2042981301,1,1
0.0409753202,0,0
0.0381815362,0,0
0.0052487613,0,0
0.0000000000,0,0
0.1042280786,1,1
0.0013146696,0,0
0.0000000000,0,0
0.0102173535,0,0
0.0002035972,0,0
0.0627503627,0,0
0.0168250235,0,0
0.0005182749,0,0
0.0016882065,0,0
0.1353751319,1,1
0.1339655097,1,1
0.1928704768,1,1
0.0000077256,0,0
0.0001621803,0,0
0.0000000000,0,0
0.2271087230,1,1
0.0260881113,0,0
0.6888981335,1,1
0.2077405783,1,1
0.2347742641,1,1
0.0221876788,0,0
0.1535349715,1,1
0.1638555837,1,1
0.0001332409,0,0
0.0006956735,0,0
0.0000997681,0,0
0.0904603131,1,0
0.0000000000,0,0
0.0000000000,0,0
0.0401732891,0,0
0.0001676483,0,0
0.0932212736,1,0
0.2244782889,1,1
0.0002035972,0,0
0.0239581140,0,0
0.0002390530,0,0
0.0002692948,0,0
0.0001621803,0,0
0.0264236412,0,0
0.0988587046,1,1
0.0220811835,0,0
0.0358849054,0,0
0.0000077256,0,0
0.0052986626,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0013480491,0,0
0.0000000000,0,0
0.2443900911,1,1
0.0261378136,0,0
0.0003359969,0,0
0.0016817369,0,0
0.0000000000,0,0
0.0295936172,0,0
0.0503134894,0,0
0.1111519087,1,1
0.0000664556,0,0
0.0001332409,0,0
0.0000433804,0,0
0.1553880577,1,1
0.0000000000,0,0
0.0064454230,0,0
0.0001332409,0,0
0.0027193771,0,0
0.0000077256,0,0
0.0614524833,0,0
0.1085084805,1,1
0.0182427405,0,0
0.0003584623,0,0
0.1982072608,1,1
0.0002166063,0,0
0.0126458567,0,0
0.0002825430,0,0
0.1193732684,1,1
0.1430091881,1,1
0.0000997681,0,0
0.0006849251,0,0
0.0000997681,0,0
0.0104037748,0,0
0.2174139408,1,1
0.2002115243,1,1
0.2154272664,1,1
0.0010293827,0,0
0.0002035972,0,0
0.0001332409,0,0
0.0001332409,0,0
0.0001981292,0,0
0.0069804468,0,0
0.0731170114,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0001621803,0,0
0.0002035972,0,0
0.0235152275,0,0
0.1795554618,1,1
0.2260195850,1,1
0.0000000000,0,0
0.0001332409,0,0
0.1859586622,1,1
0.0012158631,0,0
0.0473028421,0,0
0.0562303567,0,0
0.0014450505,0,0
0.0018408746,0,0
0.5488248650,1,1
0.0001746578,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0109608941,0,0
0.0024877195,0,0
0.0235152275,0,0
0.0000433804,0,0
0.0065032159,0,0
0.1473637146,1,1
0.0920564987,1,0
0.3823724171,1,1
0.0000000000,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0027282187,0,0
0.0000077256,0,0
0.0013146696,0,0
0.0259334259,0,0
0.0090899875,0,0
0.0156909108,0,0
0.2045316545,1,1
0.5199080441,1,1
0.0001621803,0,0
0.0024877195,0,0
0.0000433804,0,0
0.1690622066,1,1
0.0970013760,1,1
0.0001621803,0,0
0.1798262765,1,1
0.2458283883,1,1
0.2326873139,1,1
0.0910821064,1,0
0.0007944801,0,0
0.0001621803,0,0
0.2844257683,1,1
0.1775246765,1,1
0.0001621803,0,0
0.0010208190,0,0
0.0002917602,0,0
0.0000997681,0,0
0.0001387089,0,0
0.0000000000,0,0
0.0900177895,1,0
0.0447484234,0,0
0.1117772212,1,1
0.0001621803,0,0
0.0001981292,0,0
0.0526064302,0,0
0.0002035972,0,0
0.0050827636,0,0
0.6460495005,1,1
0.1415394462,1,1
0.0080488069,0,0
0.0002815709,0,0
0.1628389295,1,1
0.1827481055,1,1
0.0016041882,0,0
0.0838387389,0,0
0.0165343772,0,0
0.0033354647,0,0
0.0002470872,0,0
0.2131458686,1,1
0.0018408746,0,0
0.0912458853,1,0
0.0000000000,0,0
0.1780002884,1,1
0.0001128021,0,0
0.1247268575,1,1
0.0002002725,0,0
0.0000000000,0,0
0.0000000000,0,0
0.1469030323,1,1
0.0004454318,0,0
0.0001387089,0,0
0.0028915197,0,0
0.3390878909,1,1
0.0000000000,0,0
0.1819466642,1,1
0.0122568113,0,0
0.1008150892,1,1
0.3958496297,1,1
0.0000000000,0,0
0.0014817113,0,0
0.0002035972,0,0
